Feature,Normalized.Dispersion
ENSG00000097021,18.885825485565338
ENSG00000271746,-0.7242015981733028
ENSG00000069812,3.3575810958885546
ENSG00000187017,-1.8226124689568564
ENSG00000215788,-0.19433599872774962
ENSG00000171680,-1.0394141163272168
ENSG00000162408,-0.029527867877053835
ENSG00000204859,-0.38206767041807105
ENSG00000162413,0.9256034719029899
ENSG00000116273,10.953552895891805
ENSG00000041988,0.256275380432913
ENSG00000007923,1.3357189027508916
ENSG00000228750,NaN
ENSG00000284744,6.274626651842905
ENSG00000237436,NaN
ENSG00000171735,10.724775861420145
ENSG00000269978,NaN
ENSG00000049245,-0.33617909256491263
ENSG00000269925,NaN
ENSG00000049246,-0.7470277906740488
ENSG00000236266,NaN
ENSG00000049247,5.052719548797584
ENSG00000049249,2.2692889847078512
ENSG00000116288,2.660662124838029
ENSG00000284747,8.312394547437401
ENSG00000284716,0.5878830341137212
ENSG00000116285,-1.0957605943524982
ENSG00000238290,0.06698654285077787
ENSG00000162426,NaN
ENSG00000142599,-0.3446350763699103
ENSG00000232912,0.16036430397608864
ENSG00000228423,NaN
ENSG00000074800,0.20841475248781546
ENSG00000230679,0.9214921084749678
ENSG00000131686,-0.4843715927843825
ENSG00000142583,2.2429036970753455
ENSG00000180758,-0.28556550788892093
ENSG00000228526,6.29671093506719
ENSG00000234546,8.11546613043553
ENSG00000049239,-0.5572698381320319
ENSG00000171621,23.5100488905559
ENSG00000284693,NaN
ENSG00000171612,-1.4022552357511773
ENSG00000188807,-0.3689775168425812
ENSG00000171608,2.282485355873486
ENSG00000179840,-1.786390563044798
ENSG00000231789,1.708117965083921
ENSG00000171603,-0.5368298207395547
ENSG00000178585,5.106824268746095
ENSG00000162441,1.508487791072359
ENSG00000228150,-2.0983140798881372
ENSG00000173614,-0.6901655118760617
ENSG00000162444,12.972163437038313
ENSG00000130939,-0.004872110694490527
ENSG00000054523,1.623893459756586
ENSG00000284735,-0.39621437575009727
ENSG00000284642,-0.5221414417080832
ENSG00000142657,11.040180674491777
ENSG00000175279,1.707163684358359
ENSG00000241563,1.5470617758050538
ENSG00000160049,0.5479933409488003
ENSG00000203469,NaN
ENSG00000142655,-1.0762718668110458
ENSG00000130940,-0.3826187408519269
ENSG00000272078,8.486344311094093
ENSG00000175262,-4.175762275346048
ENSG00000120948,0.8213693222697837
ENSG00000009724,NaN
ENSG00000271895,-0.6704289513083692
ENSG00000116649,-2.3510731484785747
ENSG00000171824,-0.8019420847857044
ENSG00000226849,-0.9132204933191815
ENSG00000230337,NaN
ENSG00000198793,1.3465737826956723
ENSG00000225602,NaN
ENSG00000171819,NaN
ENSG00000120942,-1.251834673485634
ENSG00000204624,NaN
ENSG00000284708,0.627868185617187
ENSG00000116661,-0.45701205844553994
ENSG00000132879,-0.7467327909798133
ENSG00000116663,1.9654969338374373
ENSG00000116670,-0.7121147020284525
ENSG00000162490,2.2161868848085153
ENSG00000177674,3.4246790347957217
ENSG00000215910,5.87398198197254
ENSG00000177000,0.44239083894299647
ENSG00000011021,14.02544202273935
ENSG00000175206,NaN
ENSG00000285646,-0.3061316011605559
ENSG00000116685,1.2811752349743604
ENSG00000083444,2.6419701116847922
ENSG00000287384,-0.132311846430516
ENSG00000116688,5.462661145172879
ENSG00000116691,-1.3146690541862025
ENSG00000120949,-0.7272440419575659
ENSG00000028137,4.640826007698933
ENSG00000048707,0.5081328740813875
ENSG00000229484,NaN
ENSG00000162496,19.425050589302167
ENSG00000272482,NaN
ENSG00000116731,0.023709053189472553
ENSG00000189337,2.9780109079503174
ENSG00000175147,NaN
ENSG00000171729,-2.0624872135387537
ENSG00000142621,-4.040142920646675
ENSG00000228140,1.295860598550832
ENSG00000142634,3.4542874349720343
ENSG00000162438,NaN
ENSG00000142615,NaN
ENSG00000132906,9.55085159364516
ENSG00000116138,2.2363469982938025
ENSG00000272510,-0.008637084023390586
ENSG00000116771,0.9747949213883113
ENSG00000237301,0.5845230518773041
ENSG00000197312,0.014709418462094169
ENSG00000116786,-0.9313624332365693
ENSG00000237938,NaN
ENSG00000162461,3.2138559074764204
ENSG00000224459,NaN
ENSG00000162458,-0.9857736699196616
ENSG00000233954,0.4699754555336388
ENSG00000179743,0.2802996987080598
ENSG00000065526,2.0142623301978886
ENSG00000116809,1.270363317734736
ENSG00000185519,NaN
ENSG00000142627,1.7602467894970175
ENSG00000142632,-0.702391745008273
ENSG00000288398,-0.795217651058132
ENSG00000132881,-0.18459625886831973
ENSG00000037637,-0.9446230016154422
ENSG00000055070,-0.4812136451396547
ENSG00000187144,-1.6606293872491087
ENSG00000157191,-0.5934755156148084
ENSG00000226029,-0.27940216214183655
ENSG00000261135,-1.7687273309305462
ENSG00000219481,4.85720369674189
ENSG00000058453,-0.8693720879963023
ENSG00000238142,-0.8040167389916865
ENSG00000272426,-0.9141693086530566
ENSG00000159363,-1.028850191473168
ENSG00000117118,-1.3625625661445389
ENSG00000117115,0.5130231693289283
ENSG00000159339,20.89508241684521
ENSG00000179051,-0.6120876140213963
ENSG00000074964,-0.2560436917887013
ENSG00000179023,NaN
ENSG00000159423,-0.10656861645012661
ENSG00000169991,-0.40824709116636826
ENSG00000272084,-1.2982780228329256
ENSG00000127481,2.1532700355852588
ENSG00000230424,0.5656110650435572
ENSG00000127463,-0.32130518613271947
ENSG00000053372,-1.5964631320832163
ENSG00000162482,0.007336508275284313
ENSG00000053371,1.1661267164012596
ENSG00000040487,-0.1464175412481441
ENSG00000077549,0.4333833286674456
ENSG00000173436,-0.7955274348593048
ENSG00000235185,NaN
ENSG00000158747,-1.2946664367414809
ENSG00000158748,-0.44356183420335554
ENSG00000162542,-0.6727626845924249
ENSG00000169914,-1.0102554938501143
ENSG00000227066,NaN
ENSG00000187980,-0.0011890007038430428
ENSG00000225986,-1.3027857957279476
ENSG00000162543,-0.11111270131831255
ENSG00000226664,NaN
ENSG00000162545,-1.071724811585469
ENSG00000090432,-1.2522020325224026
ENSG00000158825,3.622870839183041
ENSG00000158828,-0.20188604429439844
ENSG00000117242,2.3526044438091223
ENSG00000244038,-1.8745015291965461
ENSG00000117245,-4.98482995939356
ENSG00000127483,-0.2959029968552149
ENSG00000075151,4.843050003502234
ENSG00000287192,NaN
ENSG00000117298,2.193977339130073
ENSG00000236936,25.973153009150725
ENSG00000231105,-0.9280156872736106
ENSG00000142794,8.86878432685433
ENSG00000162551,-0.15926940563615807
ENSG00000090686,0.4387009636392567
ENSG00000187942,NaN
ENSG00000142798,-2.2144453113286207
ENSG00000228397,-0.8226259823272764
ENSG00000218510,-0.6036720220628774
ENSG00000070831,-0.805879555210242
ENSG00000285752,-0.8617712856492187
ENSG00000230068,-0.8706067455217309
ENSG00000184677,-1.3105715798695785
ENSG00000173372,32.939897494624944
ENSG00000159189,9.163256557684312
ENSG00000173369,56.31301644354698
ENSG00000133216,-0.630595019931197
ENSG00000004487,-1.4132336171411433
ENSG00000169641,-0.6641751933333498
ENSG00000261326,1.8152526903522075
ENSG00000284726,0.520970120897982
ENSG00000125944,-0.6520639111318052
ENSG00000125945,-1.1222499557254788
ENSG00000249087,-0.08460770630188613
ENSG00000271420,-0.6128090102394664
ENSG00000204219,-0.7766617354889583
ENSG00000088280,NaN
ENSG00000007968,6.504263029944573
ENSG00000235052,NaN
ENSG00000117318,16.573195103052768
ENSG00000285802,1.0064791045364634
ENSG00000197880,-0.732181166345601
ENSG00000142676,-1.036022098554359
ENSG00000236810,-0.9295936277867136
ENSG00000011007,-0.9061446252363079
ENSG00000057757,-0.3302846952725361
ENSG00000011009,-1.0759300672414114
ENSG00000117308,-0.5895002899969601
ENSG00000117305,5.569429277978846
ENSG00000179163,-0.35432411946716186
ENSG00000188822,1.717115756007408
ENSG00000189266,-1.2443690832900738
ENSG00000188529,-0.010961275962571628
ENSG00000142661,NaN
ENSG00000185436,-0.3731958910609874
ENSG00000158055,NaN
ENSG00000001460,-1.093875805142971
ENSG00000001461,1.5183214189553966
ENSG00000286061,0.019177029634229615
ENSG00000117602,0.24414892536692892
ENSG00000264443,-1.2896047116746667
ENSG00000133226,-0.9907361740143161
ENSG00000169504,9.70639773149957
ENSG00000020633,2.67210538670434
ENSG00000233755,NaN
ENSG00000117614,-0.8508579634644483
ENSG00000284602,-0.3177954819390186
ENSG00000117616,-0.16965507540024863
ENSG00000272432,1.6381481461774163
ENSG00000187010,2.9635675925133094
ENSG00000183726,3.6574801677224467
ENSG00000188672,-0.5033693729633406
ENSG00000204178,-0.8645542755008301
ENSG00000157978,13.642763992543369
ENSG00000225643,0.1782014608194953
ENSG00000117643,-1.5739503557157812
ENSG00000233478,2.6609613848082825
ENSG00000162430,-0.9125587009431897
ENSG00000228172,2.7646751352293344
ENSG00000117640,17.655308429935673
ENSG00000127423,25.662752213459022
ENSG00000236528,NaN
ENSG00000182749,-0.5332494095125395
ENSG00000117632,8.069998943348185
ENSG00000158006,0.5022646274990342
ENSG00000158008,NaN
ENSG00000158014,NaN
ENSG00000175087,-0.7704184207249996
ENSG00000142684,-1.0857224475943044
ENSG00000142675,-0.4593735853955813
ENSG00000130695,-0.06819018320327536
ENSG00000142669,4.707719207327166
ENSG00000158062,10.684112708378155
ENSG00000169442,-0.4192979649204489
ENSG00000176092,0.2541803804287477
ENSG00000176083,5.011280280200264
ENSG00000131914,1.427512186481135
ENSG00000117682,-0.9034599163863402
ENSG00000225891,2.3384787883128433
ENSG00000198830,-0.7157383712243938
ENSG00000117676,-0.31892826274864433
ENSG00000260063,-1.3142624224705124
ENSG00000117713,-0.4320157148196929
ENSG00000060642,1.1177496639635907
ENSG00000204160,-1.1063970635607805
ENSG00000175793,0.04836146428108081
ENSG00000142751,0.5747101724345958
ENSG00000226698,NaN
ENSG00000198746,-1.266456657646953
ENSG00000090273,-1.5282832233070212
ENSG00000175707,-0.8231115123502974
ENSG00000253368,9.819104675839478
ENSG00000158246,NaN
ENSG00000090020,6.58433910089524
ENSG00000142784,2.662257028754317
ENSG00000186501,1.7636592700167735
ENSG00000142765,-0.19159067195497873
ENSG00000142733,-0.5020239102619926
ENSG00000142748,NaN
ENSG00000158195,0.30667589731347294
ENSG00000237429,19.31559882608472
ENSG00000126705,-0.40947628940949876
ENSG00000000938,4.364545479054686
ENSG00000126709,2.3235509977951256
ENSG00000225886,NaN
ENSG00000009780,-0.6722803328588202
ENSG00000117758,-0.22370734647779514
ENSG00000269971,1.5078925382306214
ENSG00000270031,-1.3628574619409797
ENSG00000117751,-0.6014320835993164
ENSG00000130775,5.738901472267893
ENSG00000117748,-1.3594657647459034
ENSG00000130768,3.972791441378896
ENSG00000227050,NaN
ENSG00000158156,0.10574597926847482
ENSG00000158161,-0.7849343605251368
ENSG00000169403,3.715354045494834
ENSG00000126698,-0.7528535696184336
ENSG00000130770,-0.9699540655269803
ENSG00000270605,0.8316510025744948
ENSG00000271398,NaN
ENSG00000130766,0.6583785739242283
ENSG00000130772,0.8688943150551997
ENSG00000204138,0.005580719055016137
ENSG00000180198,-1.1431167675635134
ENSG00000242125,-1.0472361942644215
ENSG00000180098,0.9432321746747105
ENSG00000197989,-0.26382853524749245
ENSG00000120656,-0.9022946198950658
ENSG00000188060,0.024327455244303478
ENSG00000229388,NaN
ENSG00000270103,3.0013860242023087
ENSG00000162419,0.01409661247161143
ENSG00000198492,0.03018990875338065
ENSG00000116329,NaN
ENSG00000159023,1.4455656802131926
ENSG00000253304,2.6521349665909932
ENSG00000225750,NaN
ENSG00000116350,0.01002834200125766
ENSG00000116353,-1.07894755543488
ENSG00000162510,0.5171908057520302
ENSG00000186056,-1.0311431054291482
ENSG00000287510,0.536070657693649
ENSG00000162511,-0.19818222134255425
ENSG00000162512,-2.3646050447463396
ENSG00000134644,-1.1537206700367306
ENSG00000060688,-0.674831928708287
ENSG00000121766,14.4954543536093
ENSG00000229044,NaN
ENSG00000121769,3.8354628990771586
ENSG00000168528,0.29205036309605065
ENSG00000284543,8.05237043188644
ENSG00000162517,0.9910988264201029
ENSG00000235790,NaN
ENSG00000264078,NaN
ENSG00000121753,0.2511385466724852
ENSG00000134668,27.80352677525242
ENSG00000203620,NaN
ENSG00000269967,-0.725589015567618
ENSG00000184007,0.5930570316512151
ENSG00000228634,-0.8579476180539813
ENSG00000121774,-0.6830964002571077
ENSG00000203325,-0.9145280977255434
ENSG00000121775,3.598205585073334
ENSG00000025800,0.5281899962480143
ENSG00000250135,-1.069288723119152
ENSG00000084652,-0.3773714933678342
ENSG00000160050,5.983970745369204
ENSG00000224066,2.382621959989556
ENSG00000160051,NaN
ENSG00000160055,8.216827009712087
ENSG00000084623,-1.9777096192987946
ENSG00000183615,0.3690337726207631
ENSG00000182866,0.02229922650428539
ENSG00000116478,-1.4364088451619046
ENSG00000175130,0.5260124072349492
ENSG00000162526,0.3218608792164414
ENSG00000225828,-1.4498266194933944
ENSG00000160058,1.0215448936618838
ENSG00000273274,NaN
ENSG00000160062,2.992150284647568
ENSG00000176261,-1.6273858867750126
ENSG00000162521,-0.6809411892076523
ENSG00000162520,-0.6826720686322826
ENSG00000162522,-1.336969333226093
ENSG00000134684,3.478240685708974
ENSG00000116497,0.5542854699361833
ENSG00000160097,2.539840640553426
ENSG00000116514,0.4498910445140553
ENSG00000004455,-0.5368394033497211
ENSG00000142920,0.5294562970787832
ENSG00000116525,-1.5082554790969456
ENSG00000284721,0.0625534817729535
ENSG00000160094,3.398602131304475
ENSG00000270115,NaN
ENSG00000225313,NaN
ENSG00000134686,0.3977674997314744
ENSG00000121903,-0.12791341834692355
ENSG00000163866,-0.22164785129358044
ENSG00000187513,NaN
ENSG00000230163,NaN
ENSG00000116544,-1.0106431490826384
ENSG00000243749,-0.4013508641152836
ENSG00000163867,1.8325729995314326
ENSG00000197056,0.3978066069355095
ENSG00000284640,NaN
ENSG00000116560,-0.5357202139259297
ENSG00000146463,0.6449909383316367
ENSG00000142687,1.1667921288427054
ENSG00000020129,-1.6689261023470852
ENSG00000239636,-0.13909883871712608
ENSG00000116819,-0.9511918944859364
ENSG00000126067,-0.13294258046183977
ENSG00000142686,0.3810584486616867
ENSG00000092853,4.565198880642105
ENSG00000134698,-0.14238482777847572
ENSG00000092847,1.125256914449535
ENSG00000286899,0.22491732695227096
ENSG00000271914,NaN
ENSG00000126070,-0.3381354140354064
ENSG00000116863,-1.7172123804874457
ENSG00000171812,-1.9713174708108778
ENSG00000054116,-1.182406699733546
ENSG00000116871,-1.294245509384546
ENSG00000054118,-1.245705751574794
ENSG00000214193,-0.7085670267119396
ENSG00000142694,10.548859194479114
ENSG00000286379,4.774377406256675
ENSG00000196182,8.2180741528717
ENSG00000181817,0.002610659242853844
ENSG00000116885,2.0464273856063966
ENSG00000116898,-2.083476883011989
ENSG00000119535,10.236523050297741
ENSG00000233621,5.706865419838885
ENSG00000163874,-0.45575023386224883
ENSG00000163875,-1.7863084520815982
ENSG00000163877,-0.699092569732623
ENSG00000134697,-1.2581842721495622
ENSG00000116922,-0.21731020424964004
ENSG00000134690,1.8660772465965432
ENSG00000185090,1.3173061375737898
ENSG00000196449,-1.4335522352571552
ENSG00000197982,-2.0308080738081093
ENSG00000188786,-0.6616373884058875
ENSG00000230955,NaN
ENSG00000204084,1.5623308236244176
ENSG00000183431,-1.5786901054821936
ENSG00000183386,-0.22016990292339372
ENSG00000183520,1.0608626343991214
ENSG00000185668,2.6299475678107314
ENSG00000224592,NaN
ENSG00000238063,0.7277532696018691
ENSG00000116954,0.36764403287739855
ENSG00000228436,5.317728419642005
ENSG00000214114,5.61565382756587
ENSG00000131233,0.9234932732696177
ENSG00000158315,1.8278683174488528
ENSG00000174574,-0.352843077824931
ENSG00000168653,0.946201647657973
ENSG00000127603,1.3010615558868772
ENSG00000270040,3.4075738351928613
ENSG00000287422,NaN
ENSG00000183682,-0.2712207062871765
ENSG00000090621,-1.0013176176611434
ENSG00000228060,NaN
ENSG00000116983,-1.4813005483437731
ENSG00000084072,1.819705128985262
ENSG00000116985,23.854095620147632
ENSG00000198754,6.149082246389352
ENSG00000261798,NaN
ENSG00000284719,-0.19621958384618432
ENSG00000043514,0.8160972399558368
ENSG00000116990,0.8506917666148391
ENSG00000168389,1.458594875787855
ENSG00000131236,1.8603687393469237
ENSG00000131238,2.0360527536171897
ENSG00000117000,-0.37746957430802697
ENSG00000259943,4.966464331957635
ENSG00000084073,2.8658039932333566
ENSG00000049089,-0.0153091579536584
ENSG00000084070,-0.5204201676987157
ENSG00000187801,-1.3246682555116769
ENSG00000260920,-0.03187967521994112
ENSG00000187815,-0.7065272019414786
ENSG00000238287,NaN
ENSG00000164002,-0.619567265901979
ENSG00000238186,-0.07353476774115601
ENSG00000117010,-0.8458447629799646
ENSG00000117016,4.472622637461393
ENSG00000272145,-1.4734617221244406
ENSG00000066136,-1.108770046456258
ENSG00000117013,23.294236180275828
ENSG00000179862,-1.2134804359449027
ENSG00000171793,0.5232601855397981
ENSG00000281207,8.265793408576581
ENSG00000171790,1.5931163208777754
ENSG00000010803,2.4201558245256827
ENSG00000287400,2.684113166999046
ENSG00000235358,NaN
ENSG00000204060,NaN
ENSG00000229901,NaN
ENSG00000127129,NaN
ENSG00000127124,-0.5139614981797397
ENSG00000198815,-0.29863739875439227
ENSG00000177181,-0.009132440848350175
ENSG00000066185,20.9349251404355
ENSG00000127125,0.06887405881296393
ENSG00000186409,1.3652094900579
ENSG00000171960,-1.752153803561522
ENSG00000285728,NaN
ENSG00000234917,2.0886577722437423
ENSG00000065978,-1.0150726785776443
ENSG00000117385,-0.4628544567890254
ENSG00000164008,-1.123006880300774
ENSG00000274386,-0.43050732779363876
ENSG00000177868,0.9856345621523541
ENSG00000164010,-0.26113212129951124
ENSG00000228192,1.130859363406692
ENSG00000164011,3.1869148364961184
ENSG00000117394,1.0082702759867916
ENSG00000227533,-0.6472425699156418
ENSG00000117395,-0.6788589489815299
ENSG00000243710,0.41551296420476536
ENSG00000066056,0.7491173185300269
ENSG00000117400,NaN
ENSG00000287113,NaN
ENSG00000234694,-0.6197442033027443
ENSG00000117399,1.9300155498664358
ENSG00000066322,-1.0480870037354
ENSG00000159479,-1.5073056417368238
ENSG00000229431,NaN
ENSG00000198198,0.30319691646902414
ENSG00000178922,21.6318946163511
ENSG00000229348,0.9252951860614433
ENSG00000142949,9.393925140410175
ENSG00000066135,-0.04935195070362307
ENSG00000236200,-0.7761268286888408
ENSG00000126091,9.292483018675247
ENSG00000117407,NaN
ENSG00000237950,-0.37449685224468926
ENSG00000117408,0.5408031960433474
ENSG00000132768,-1.2129751552320096
ENSG00000117410,3.199020189497078
ENSG00000117411,-0.1275447729735559
ENSG00000159214,-1.6944477247594656
ENSG00000196517,NaN
ENSG00000230615,6.538947478949431
ENSG00000178028,-1.3629384385732046
ENSG00000117419,-1.43163049292188
ENSG00000187147,-1.193139457052576
ENSG00000126106,-0.5463662952589707
ENSG00000198520,0.37926242284752526
ENSG00000142945,NaN
ENSG00000225721,NaN
ENSG00000142937,-0.9815870179702717
ENSG00000142959,3.068040258631629
ENSG00000173846,0.39812360043192047
ENSG00000188396,-1.962248405706346
ENSG00000222009,-0.8389399651969149
ENSG00000117425,-0.6140521598195321
ENSG00000070785,-1.1529565229612007
ENSG00000126107,-0.5675779579010093
ENSG00000126088,0.14495371059468456
ENSG00000162415,0.04755570417954843
ENSG00000281912,-0.16417280699697676
ENSG00000186603,-1.380648872655692
ENSG00000132781,-0.8632809608985416
ENSG00000132773,-0.180448436291321
ENSG00000070759,8.130982051435026
ENSG00000280670,3.2463904233536995
ENSG00000132763,-0.722590973520735
ENSG00000117450,-1.3276431251896859
ENSG00000117448,-1.7160437097134031
ENSG00000132780,-0.3930091483909618
ENSG00000159588,-1.3350366637523492
ENSG00000159592,0.14490026795332708
ENSG00000159596,-1.1927847982735702
ENSG00000197429,-1.2268909724260801
ENSG00000230896,-0.2943440808308492
ENSG00000086015,-0.6436332914421907
ENSG00000117461,1.0895066462980765
ENSG00000227857,NaN
ENSG00000085998,1.4457481560194947
ENSG00000171357,0.9119406425379072
ENSG00000085999,NaN
ENSG00000132128,0.12294106740953333
ENSG00000173660,2.4632354278807203
ENSG00000117481,-1.1368952422724734
ENSG00000117480,-0.5837165403406275
ENSG00000269956,NaN
ENSG00000079277,-0.5450395984403695
ENSG00000142961,21.198176467686938
ENSG00000123472,5.024609658867332
ENSG00000186118,1.4964363059628638
ENSG00000228237,1.994844518662088
ENSG00000159658,-0.46397685321937826
ENSG00000225506,NaN
ENSG00000224805,34.70486656267289
ENSG00000162366,62.02257455570815
ENSG00000162367,32.71856395002884
ENSG00000123473,0.45923802301307703
ENSG00000162368,4.983613096639889
ENSG00000225762,NaN
ENSG00000237424,30.973678526219647
ENSG00000186564,5.713901036827088
ENSG00000117834,NaN
ENSG00000272491,NaN
ENSG00000132122,2.3740591055889775
ENSG00000186094,NaN
ENSG00000162373,-0.4101717435592862
ENSG00000284696,NaN
ENSG00000185104,-1.7540961028710644
ENSG00000123080,3.451590080810229
ENSG00000203356,1.3060962258292352
ENSG00000123091,25.30235713031247
ENSG00000236434,3.6677367741283975
ENSG00000085831,-2.501466306832034
ENSG00000261664,NaN
ENSG00000085832,0.13130505260062322
ENSG00000238140,NaN
ENSG00000227070,NaN
ENSG00000117859,-0.23561292553354368
ENSG00000078618,3.1940792023623485
ENSG00000266993,-0.4799097136673962
ENSG00000272175,1.668147573938291
ENSG00000169213,-1.4370203038682072
ENSG00000117862,-0.7273188346116566
ENSG00000198841,-1.3752601023422106
ENSG00000134717,-0.08191869760964103
ENSG00000157077,-1.659393951108838
ENSG00000154222,-0.6171447570187708
ENSG00000272100,NaN
ENSG00000287078,0.756288918325238
ENSG00000085840,-1.3643404037992501
ENSG00000134748,-0.41832390025453947
ENSG00000134744,0.010718471947353161
ENSG00000116157,-0.8226718971279366
ENSG00000182183,-0.4485978583086085
ENSG00000162377,-0.6719318274973803
ENSG00000162378,0.05970700552070141
ENSG00000203995,-1.3069366466605603
ENSG00000121310,-0.6988030024852788
ENSG00000116171,4.0538528314169735
ENSG00000174348,0.6731645181008274
ENSG00000162383,1.137120441086846
ENSG00000157184,1.355470743450081
ENSG00000236723,0.4490376798513071
ENSG00000162384,-0.20666828707733645
ENSG00000259818,-0.9719284492106318
ENSG00000162385,-1.9143968418638684
ENSG00000226754,0.5101061480585626
ENSG00000157193,-0.8664839100728511
ENSG00000225675,1.0174523165586231
ENSG00000285954,NaN
ENSG00000230138,5.2361292020559125
ENSG00000058804,-0.7811402673199251
ENSG00000058799,-1.0727858888185908
ENSG00000081870,1.5708945432949268
ENSG00000116212,3.1934970410454873
ENSG00000116209,-0.7760229081422716
ENSG00000116205,-0.11755188898085182
ENSG00000215883,-1.3496620276956337
ENSG00000116221,-0.5737518373848257
ENSG00000157216,2.0091838870088234
ENSG00000198711,NaN
ENSG00000287582,NaN
ENSG00000162390,-0.5248815052746045
ENSG00000243725,0.12702863328963676
ENSG00000162396,NaN
ENSG00000006555,-0.44733670066092
ENSG00000162398,NaN
ENSG00000116133,-1.133051179107338
ENSG00000143001,NaN
ENSG00000162402,-0.6169750215616696
ENSG00000231090,10.281844292753897
ENSG00000234810,38.02705071169486
ENSG00000162407,-1.8483154939608493
ENSG00000173406,1.4785220721584393
ENSG00000162600,-0.6551273819024745
ENSG00000184292,11.172989961154226
ENSG00000162601,-0.2666897002812183
ENSG00000283445,2.2536974752751453
ENSG00000177606,6.140562952180803
ENSG00000234807,3.1920626151883313
ENSG00000232453,-0.5197512647756335
ENSG00000237352,-0.0937809588150517
ENSG00000224609,-0.0018361770882940975
ENSG00000172456,-0.9773377786812216
ENSG00000134709,-0.6148646945422549
ENSG00000134716,NaN
ENSG00000162598,22.759210144343665
ENSG00000162599,1.4317325000918544
ENSG00000287224,NaN
ENSG00000162604,-0.8542944448788025
ENSG00000271200,0.19413011273621184
ENSG00000132849,-0.4437791622380258
ENSG00000240563,-1.322467654750891
